Hugo_Symbol	Entrez_Gene_Id	MB_1	MB_2	MB_3	MB_Endothelial.cells
CARS2	79587	0.498342216014862	0.528429269790649	0.622633516788483	0.498869687318802
ING1	3621	0.992489814758301	0.781343579292297	1.17646753787994	0.779370784759521
LINC00567	283486	0.00209362152963877	0.00106764025986195	0.00389967719092965	0
LINC00346	283487	0.00463886745274067	0.00828271079808474	0.00486437696963549	0.0417638495564461
ANKRD10	55608	0.679162919521332	0.729212403297424	0.855390548706055	0.815081179141998
AL442128.2	NA	0.00424115173518658	0.00589064415544271	0.00352257490158081	0
ARHGEF7-AS2	100874238	0.00114322523586452	0.00189603911712766	0.00342012383043766	0
ARHGEF7	8874	0.422317564487457	0.442782938480377	0.58225953578949	0.514318764209747
TEX29	121793	0.00654279347509146	0.00628104386851192	0.0165290422737598	0.0269807782024145
TUBGCP3	10426	0.131445735692978	0.134740009903908	0.183330863714218	0.272814035415649
AL139384.2	NA	0.00423504924401641	0.00430617947131395	0.00565436808392406	0.00821760389953852
AL139384.1	NA	0.0144210672006011	0.0213197972625494	0.0136225689202547	0.0101505853235722
ATP11A	23250	0.140952810645103	0.174581691622734	0.183218538761139	0.222503677010536
MCF2L	23263	0.313599735498428	0.234620496630669	0.406948208808899	0.4931281208992
AL356740.1	NA	0.00604442087933421	0.00289297010749578	0.0111966971307993	0
MCF2L-AS1	NA	0.0283754616975784	0.0281103793531656	0.0468049943447113	0.0297949444502592
AL356740.3	NA	0.015550778247416	0.0131515879184008	0.0153904901817441	0.0206101890653372
F7	2155	0.229569926857948	0.204123839735985	0.374711096286774	0.198152452707291
F10	2159	0.0259400028735399	0.0446333214640617	0.0118040256202221	0.0503322333097458
AL137002.1	NA	0.00238060113042593	0.00281199859455228	0.00421868776902556	0
PCID2	55795	0.324278324842453	0.338333576917648	0.460776209831238	0.402449756860733
CUL4A	8451	0.562949061393738	0.522284984588623	0.75240832567215	0.541171014308929
LAMP1	3916	1.58425974845886	1.49549460411072	1.73139631748199	1.61896955966949
GRTP1	79774	0.147508412599564	0.0994005501270294	0.284489005804062	0.0890060737729073
AL136221.1	NA	0.00735258776694536	0.00498767057433724	0.00844639539718628	0.0529806688427925
ADPRHL1	113622	0.239951312541962	0.208057433366776	0.314933747053146	0.164590924978256
DCUN1D2	55208	0.185917526483536	0.15072475373745	0.313563376665115	0.17608168721199
TMCO3	55002	0.377025604248047	0.339678943157196	0.558381855487823	0.510767698287964
AL442125.1	NA	0.00461882725358009	0.0089997099712491	0.0190619863569736	0.00941450893878937
TFDP1	7027	0.436350643634796	0.402141928672791	0.627903342247009	0.453329294919968
TMEM255B	348013	0.086868517100811	0.136982679367065	0.0602940693497658	0.394863247871399
GAS6-AS1	NA	0.00790476519614458	0.0217701867222786	0.00625768164172769	0
GAS6	2621	0.607673585414886	0.94972175359726	0.55771142244339	1.12445950508118
GAS6-DT	100506394	0.00724425027146935	0.00903530977666378	0.0077531486749649	0.00923560373485088
LINC00565	NA	0.00224563339725137	0.00311963306739926	0.00135064253117889	0
RASA3	22821	0.100902423262596	0.213635444641113	0.0815339162945747	0.22429695725441
CDC16	8881	0.488033503293991	0.547862648963928	0.674094676971436	0.46042662858963
UPF3A	65110	0.365280538797379	0.373455077409744	0.475012093782425	0.389857709407806
CHAMP1	283489	0.210216239094734	0.156169548630714	0.293498992919922	0.29170897603035
AL589182.1	NA	0.00778136868029833	0.00907991360872984	0.00695452513173223	0.0195012371987104
LINC01297	NA	0.0181903522461653	0.0184393394738436	0.035518005490303	0.0150294741615653
TTC5	91875	0.150778189301491	0.155643507838249	0.202112436294556	0.111480072140694
AL356019.2	NA	0.019941309466958	0.0197119247168303	0.0244276002049446	0.0238564051687717
CCNB1IP1	57820	0.173840537667274	0.199783161282539	0.20123028755188	0.172106459736824
AL355075.4	NA	0.0748609378933907	0.0483690798282623	0.0616942830383778	0.0514672324061394
PARP2	10038	0.214867368340492	0.211476787924767	0.304929673671722	0.174300283193588
TEP1	7011	0.133727088570595	0.217377319931984	0.173236057162285	0.276260077953339
OSGEP	55644	0.387031555175781	0.378387808799744	0.459958672523499	0.278211891651154
APEX1	328	1.08999967575073	0.971412241458893	1.25895714759827	1.06956243515015
PIP4P1	90809	0.421265155076981	0.403418004512787	0.500261068344116	0.450547456741333
PNP	4860	0.329762011766434	0.339523702859879	0.456346839666367	0.490516185760498
ANG	283	0.238445863127708	0.214769020676613	0.38274210691452	0.217878475785255
RNASE4	6038	0.36451518535614	0.302448332309723	0.493921935558319	0.37042248249054
RNASE6	6039	0.204605013132095	0.406975269317627	0.111729189753532	0.317247956991196
RNASE1	6035	0.958228349685669	1.37690460681915	0.772557497024536	1.84382164478302
RNASE2	6036	0.0146297924220562	0.0154556585475802	0.0133914789184928	0.0295328982174397
METTL17	64745	0.279347598552704	0.295662730932236	0.429655700922012	0.316784352064133
SLC39A2	29986	0.00922195240855217	0.00417484063655138	0.00664913142099977	0
NDRG2	57447	0.75120210647583	0.799767792224884	0.848017692565918	0.843901872634888
ARHGEF40	55701	0.222322374582291	0.289976984262466	0.270963996648788	0.31163164973259
ZNF219	51222	0.285472720861435	0.291732728481293	0.341102451086044	0.257823169231415
TMEM253	643382	0.00264525297097862	0.00752368196845055	0.00310643366537988	0
LINC00641	283624	0.0614722222089767	0.0585645698010921	0.06984743475914	0.0535239465534687
HNRNPC	3183	1.9736065864563	1.87074744701385	2.22958493232727	1.85792052745819
RPGRIP1	57096	0.00798154808580875	0.00730743538588285	0.00664961477741599	0.00996252149343491
SUPT16H	11198	0.75745016336441	0.653568387031555	0.956436097621918	0.605291485786438
AL135744.1	NA	0.00268234312534332	0.0015392922796309	0.00286611029878259	0
CHD8	57680	0.512434244155884	0.485042631626129	0.586172223091125	0.43591970205307
RAB2B	84932	0.231240496039391	0.204094439744949	0.283399254083633	0.226183325052261
TOX4	9878	0.458053857088089	0.463206201791763	0.611789345741272	0.504955589771271
METTL3	56339	0.410438984632492	0.404964864253998	0.539144039154053	0.496953010559082
SALL2	6297	0.159596636891365	0.110579788684845	0.189881816506386	0.165491178631783
TRAV4	28689	0.00391184166073799	0.0138699747622013	0.00187562964856625	0
AC244502.1	105370401	0.00491999555379152	0.00940985791385174	0.00225684838369489	0
TRDC	NA	0.0327130705118179	0.0781021863222122	0.0162544101476669	0.0467018783092499
TRAC	28755	0.514323830604553	1.02226912975311	0.351944416761398	0.855513572692871
LINC02332	105370400	0.00418737530708313	0.00799846183508635	0.00726431980729103	0.0158420391380787
DAD1	1603	1.45839858055115	1.32250487804413	1.65824115276337	1.43788778781891
ABHD4	63874	0.219500333070755	0.246210962533951	0.264909476041794	0.332863211631775
AL160314.2	NA	0.00969413202255964	0.0156366657465696	0.014400590211153	0
OXA1L	5018	0.884183824062347	0.884122788906097	1.06347322463989	0.919285237789154
SLC7A7	9056	0.194196864962578	0.295232385396957	0.157494202256203	0.265920877456665
MRPL52	122704	1.41375172138214	1.33373641967773	1.55375063419342	1.3291437625885
MMP14	4323	0.453036725521088	0.634009420871735	0.39622762799263	0.832838237285614
LRP10	26020	1.23308682441711	1.22616219520569	1.32038700580597	1.3035352230072
REM2	161253	0.023031547665596	0.0280724596232176	0.029883399605751	0.0215849652886391
RBM23	55147	0.602643668651581	0.641124546527863	0.737730920314789	0.635412871837616
PRMT5-AS1	100505758	0	0.00132827088236809	0.00436174310743809	0
PRMT5	10419	0.600610852241516	0.55122435092926	0.744696915149689	0.475394368171692
AL132780.1	101926933	0.000333770090946928	0.00389490416273475	0.001379176042974	0
HAUS4	54930	0.33368581533432	0.345446318387985	0.46675506234169	0.332599967718124
AJUBA	84962	0.0639557614922523	0.0447022616863251	0.0757197737693787	0.111465431749821
AL132780.2	NA	0.00377586483955383	0.00315052084624767	0.00983797386288643	0
C14orf93	60686	0.0844501182436943	0.0867325514554977	0.12790384888649	0.080420196056366
PSMB5	5693	1.16075587272644	1.09195470809937	1.42338705062866	1.05595910549164
CDH24	64403	0.0573578402400017	0.0659227818250656	0.0580826252698898	0.190652683377266
ACIN1	22985	0.56218808889389	0.606717348098755	0.609295845031738	0.56911301612854
C14orf119	55017	0.609561920166016	0.595295369625092	0.791376233100891	0.626507163047791
CEBPE	1053	0.00169714901130646	0.00572562776505947	0.00261205248534679	0
SLC7A8	23428	0.615104019641876	0.439075320959091	0.686852931976318	0.416991025209427
RNF212B	100507650	0.00202806573361158	0.00153371249325573	0.00242651649750769	0
HOMEZ	57594	0.175935193896294	0.170213297009468	0.294021248817444	0.195522740483284
PPP1R3E	90673	0.133947357535362	0.138442516326904	0.1988425552845	0.0734657645225525
BCL2L2	599	0.301589965820312	0.263444900512695	0.387412935495377	0.352640151977539
PABPN1	8106	0.652945041656494	0.683748066425323	0.81945675611496	0.67588859796524
SLC22A17	51310	0.166493490338326	0.149999156594276	0.165946826338768	0.23702684044838
EFS	10278	0.422693401575089	0.362633496522903	0.567401885986328	0.417941927909851
MYH6	4624	0.00210580788552761	0.00614532921463251	0.000955760944634676	0
MYH7	4625	0.0019205620046705	0.000912832329049706	0.00189329555723816	0
NGDN	25983	0.326364725828171	0.307364672422409	0.46690246462822	0.268672704696655
ZFHX2-AS1	NA	0.0237597953528166	0.0237392019480467	0.0153420651331544	0
ZFHX2	85446	0.0313406698405743	0.0284040663391352	0.0422019548714161	0.0211085453629494
AP1G2	8906	0.879955112934113	0.84003746509552	1.02166569232941	1.0020455121994
AL135999.1	102724814	0.082831084728241	0.0824497267603874	0.0879043415188789	0.0507640838623047
JPH4	84502	0.00135568378027529	0.00474685803055763	0.00121722649782896	0.0293746124953032
DHRS2	10202	0.0539210364222527	0.0628419145941734	0.0799222216010094	0.0710514634847641
DHRS4-AS1	55449	0.306158572435379	0.305265069007874	0.401082873344421	0.428178757429123
DHRS4	10901	0.111274868249893	0.130667239427567	0.144901797175407	0.137418285012245
DHRS4L2	317749	0.4156833589077	0.391123503446579	0.447703272104263	0.416891753673553
CARMIL3	90668	0.0134562412276864	0.0219968147575855	0.0207233503460884	0.023677833378315
NRL	4901	0.0290343202650547	0.0412225052714348	0.0385320149362087	0.0584701374173164
PCK2	5106	0.61052268743515	0.543751955032349	0.693924129009247	0.486885786056519
DCAF11	80344	0.767250299453735	0.808659911155701	0.851371347904205	0.645502805709839
FITM1	161247	0.00544490851461887	0.00782646425068378	0.00886443816125393	0.0181946903467178
PSME1	5720	2.19614624977112	2.12275433540344	2.30282735824585	2.07952618598938
EMC9	51016	0.412452220916748	0.409426480531693	0.53067535161972	0.447157442569733
AL136295.2	NA	0.0273047387599945	0.0275433994829655	0.0293095707893372	0.00821760389953852
PSME2	5721	1.72720909118652	1.79509568214417	1.84031164646149	1.82196795940399
RNF31	55072	0.446530520915985	0.4935542345047	0.528454720973969	0.58382248878479
IRF9	10379	1.21628105640411	1.16655147075653	1.42870628833771	1.16966164112091
REC8	9985	0.128216862678528	0.173826441168785	0.184427484869957	0.154715716838837
IPO4	79711	0.570776998996735	0.507929265499115	0.646337151527405	0.42322763800621
AL136295.17	NA	0.00684630358591676	0.00569995259866118	0.0133726727217436	0
TM9SF1	10548	0.664348423480988	0.606034457683563	0.809817850589752	0.557312309741974
AL136295.6	NA	0.0267913583666086	0.0221808049827814	0.044506199657917	0.0385828465223312
AL136295.7	NA	0.0107773635536432	0.015511435456574	0.0128144873306155	0.0191563256084919
CHMP4A	29082	0.223333612084389	0.411531716585159	0.242954552173615	0.490731060504913
MDP1	145553	0.175280809402466	0.185508921742439	0.246809899806976	0.132419347763062
NEDD8	4738	1.73921859264374	1.60150218009949	1.92719161510468	1.64598858356476
GMPR2	51292	0.45399221777916	0.442939698696136	0.584749341011047	0.593924164772034
TINF2	26277	0.314789235591888	0.322890251874924	0.383568912744522	0.340463668107986
TGM1	7051	0.0187175311148167	0.0237630493938923	0.0136382319033146	0.020858047530055
RABGGTA	5875	0.463370025157928	0.456471741199493	0.4838927090168	0.393235892057419
AL096870.8	NA	0.156276062130928	0.142114832997322	0.175836727023125	0.196685343980789
DHRS1	115817	0.209097057580948	0.235045954585075	0.284450113773346	0.285421639680862
NOP9	161424	0.165640950202942	0.148642733693123	0.211261346936226	0.184853956103325
CIDEB	27141	0.0237187538295984	0.0563075952231884	0.0224872175604105	0.0938900336623192
LTB4R2	56413	0.00996884237974882	0.0064795333892107	0.0175115000456572	0.0280519854277372
LTB4R	1241	0.333114415407181	0.350239336490631	0.432601660490036	0.423251509666443
ADCY4	196883	0.0982325449585915	0.171638011932373	0.0495285429060459	0.562923431396484
RIPK3	11035	0.0535219646990299	0.0979443043470383	0.0430336967110634	0.121258899569511
NFATC4	4776	1.4093154668808	1.33080160617828	1.41776299476624	1.4095151424408
NYNRIN	57523	0.0447086915373802	0.0497730001807213	0.0449431650340557	0.0531778037548065
CBLN3	643866	0.033196359872818	0.0584732741117477	0.0382482670247555	0.0600863173604012
KHNYN	23351	0.443405508995056	0.431531220674515	0.589244902133942	0.49322384595871
SDR39U1	56948	0.484451025724411	0.514106869697571	0.643479704856873	0.440979659557343
AL132800.1	NA	0.00390811683610082	0.00588975381106138	0.0052097630687058	0.0123098772019148
CMA1	1215	0.0047483341768384	0.0172103475779295	0.00177382701076567	0.0155817642807961
CTSG	1511	0.0337865799665451	0.0637645125389099	0.0151842311024666	0.062765546143055
GZMH	2999	0.0604405701160431	0.131073623895645	0.0360622256994247	0.143799185752869
GZMB	3002	0.0632144808769226	0.125637948513031	0.0513586066663265	0.042468897998333
STXBP6	29091	0.00432780710980296	0.0147737516090274	0.0028720130212605	0.0248712189495564
NOVA1	4857	0.0203298442065716	0.0362454019486904	0.0192882716655731	0.0554424077272415
LINC00645	100505967	0.629712641239166	0.478962749242783	0.494036138057709	0.437316209077835
AL139023.1	NA	0.00810632761567831	0.00338888866826892	0.00697967037558556	0.00716162100434303
PRKD1	5587	0.0221800357103348	0.0334347411990166	0.0154368141666055	0.05091392993927
G2E3	55632	0.202605083584785	0.201040670275688	0.322090417146683	0.188772946596146
SCFD1	23256	0.386168986558914	0.377711713314056	0.561234056949615	0.386285215616226
COCH	1690	0.108725681900978	0.0956713259220123	0.16849559545517	0.0773037746548653
STRN3	29966	0.32010480761528	0.301295965909958	0.446155250072479	0.396886080503464
AP4S1	11154	0.0601667240262032	0.0681773871183395	0.0911750122904778	0.0260114520788193
HECTD1	25831	0.527797400951385	0.489758372306824	0.734820783138275	0.599514186382294
HEATR5A	25938	0.247786939144135	0.205985754728317	0.313612073659897	0.323610723018646
AL139353.2	101927124	0.00511939125135541	0.00495067099109292	0.010909516364336	0
DTD2	112487	0.16224217414856	0.138006642460823	0.257468998432159	0.23144294321537
NUBPL	80224	0.160552054643631	0.140581622719765	0.25244328379631	0.193579643964767
ARHGAP5-AS1	NA	0.0126934796571732	0.00872663408517838	0.0309533420950174	0.0144773498177528
ARHGAP5	394	0.420979410409927	0.3224036693573	0.566754877567291	0.315073549747467
AL161665.1	NA	0.00406361883506179	0.00373078929260373	0.0119398636743426	0
AKAP6	9472	0.00893904268741608	0.00617414526641369	0.0121304336935282	0.0173566062003374
NPAS3	64067	0.00327737955376506	0	0.00458898860961199	0
EGLN3	112399	0.0456726737320423	0.0545256324112415	0.0671946927905083	0.0525474399328232
SPTSSA	171546	0.703673481941223	0.564274072647095	0.941379308700562	0.548205375671387
EAPP	55837	0.60014933347702	0.515834510326385	0.82022625207901	0.622785091400146
SNX6	58533	0.719610393047333	0.76463919878006	0.852318942546844	0.886263608932495
CFL2	1073	0.137164831161499	0.154251426458359	0.216208830475807	0.20748907327652
BAZ1A	11177	0.316623449325562	0.294438242912292	0.396594405174255	0.309447556734085
AL121603.2	112268124	0.022963946685195	0.0309665333479643	0.0364873334765434	0.0127577818930149
SRP54	6729	0.67037308216095	0.541612684726715	0.861957788467407	0.755957126617432
FAM177A1	283635	0.577895283699036	0.539872884750366	0.778529405593872	0.566876173019409
PPP2R3C	55012	0.200331076979637	0.262651711702347	0.244666799902916	0.271272778511047
PRORP	9692	0.249895974993706	0.219329684972763	0.349568039178848	0.333481162786484
PSMA6	5687	1.84097898006439	1.61110270023346	2.16490292549133	1.59080862998962
NFKBIA	4792	1.15555739402771	1.22867619991302	1.38674354553223	1.21179378032684
RALGAPA1	253959	0.259226411581039	0.206667125225067	0.387787938117981	0.182783409953117
AL162311.3	NA	0.00111243897117674	0.00219352752901614	0.0029665578622371	0
BRMS1L	84312	0.0665254518389702	0.0619797222316265	0.117073968052864	0.121448427438736
MBIP	51562	0.147323772311211	0.14668644964695	0.24699142575264	0.164695098996162
AL132857.1	NA	0.0261485856026411	0.0172191616147757	0.028851255774498	0.0637059956789017
PAX9	5083	0.0644648745656013	0.0526928938925266	0.113689966499805	0.0621113702654839
SLC25A21	89874	0.0052883168682456	0.00438068713992834	0.010424418374896	0
SLC25A21-AS1	100129794	0.0530660860240459	0.0484514608979225	0.0890474170446396	0.0855158939957619
MIPOL1	145282	0.050030093640089	0.022413220256567	0.0799965336918831	0.0491677671670914
AL121790.1	NA	0.028740031644702	0.020239582285285	0.101197525858879	0.0521764531731606
FOXA1	3169	1.62300169467926	1.28404951095581	1.9185688495636	1.18215215206146
TTC6	319089	0.0807672441005707	0.0463115721940994	0.135387420654297	0.0601112134754658
SSTR1	6751	0.00307632423937321	0.00230505294166505	0.00426084315404296	0
CLEC14A	161198	0.125316083431244	0.189109563827515	0.0736909657716751	0.581786811351776
LINC00639	283547	0.00226571061648428	0.00143529265187681	0.00241729011759162	0.0156679432839155
SEC23A	10484	0.280198812484741	0.285294353961945	0.297749549150467	0.405333757400513
SEC23A-AS1	105370458	0.00883103348314762	0.00779897626489401	0.00733540579676628	0.0144680272787809
GEMIN2	8487	0.1216676607728	0.10520027577877	0.166158139705658	0.0895762294530869
TRAPPC6B	122553	0.174716621637344	0.188464194536209	0.265921294689178	0.24154444038868
AL109628.2	NA	0.0134230200201273	0.0138269197195768	0.0317467339336872	0.00941450893878937
AL132639.3	NA	0.00206623086705804	0.00108813995029777	0.00255786743946373	0
PNN	5411	0.612446963787079	0.669460356235504	0.78266704082489	0.590555310249329
MIA2	4253	0.271580904722214	0.275158554315567	0.34745529294014	0.181624308228493
AL132639.2	100288846	0.0198216997087002	0.0165262781083584	0.026912696659565	0.00579378008842468
FBXO33	254170	0.143824890255928	0.124503150582314	0.166606575250626	0.183901160955429
AL049828.1	NA	0.00487608183175325	0	0.00314609217457473	0
C14orf28	122525	0.0639410987496376	0.0673956349492073	0.0883987694978714	0.035608995705843
KLHL28	54813	0.0931022986769676	0.121751576662064	0.126541316509247	0.0925590991973877
TOGARAM1	23116	0.146944165229797	0.119098231196404	0.198012322187424	0.112482078373432
PRPF39	55015	0.26531770825386	0.232638463377953	0.347377628087997	0.199418500065804
FKBP3	2287	0.828104019165039	0.738548219203949	1.034259557724	0.718605518341064
FANCM	57697	0.0704571753740311	0.064548671245575	0.085912711918354	0.0921123996376991
MIS18BP1	55320	0.167943120002747	0.219163507223129	0.175918251276016	0.223082810640335
AL162632.3	NA	0.00138946110382676	0	0.00355072226375341	0
LINC02303	105370479	0.000616460514720529	0.00050665345042944	0.00283066928386688	0
RPS29	6235	3.79170298576355	3.86373615264893	3.82249593734741	3.82752895355225
LRR1	122769	0.132433280348778	0.124102771282196	0.181511864066124	0.114765472710133
RPL36AL	6166	1.80055093765259	1.76708436012268	2.05038189888	1.66879975795746
MGAT2	4247	0.292358934879303	0.342865794897079	0.326968312263489	0.412959188222885
AL139099.1	NA	0.00734686153009534	0.00233365385793149	0.00573991518467665	0
DNAAF2	55172	0.179551661014557	0.154432088136673	0.268911838531494	0.197763726115227
POLE2	5427	0.0452116392552853	0.0507483668625355	0.0697453171014786	0.022718908265233
KLHDC1	122773	0.0459233745932579	0.0439907163381577	0.0623707659542561	0.0720002055168152
KLHDC2	23588	0.618462026119232	0.557922661304474	0.823699176311493	0.634958505630493
NEMF	9147	0.377833694219589	0.351591140031815	0.440635234117508	0.363730818033218
AL627171.2	NA	0.931562483310699	0.845809936523438	0.679480731487274	0.639444768428802
AL627171.1	NA	0.0042821760289371	0.00295626022852957	0.00715366937220097	0
ARF6	382	1.36072444915771	1.26279079914093	1.61245322227478	1.34101355075836
LINC01588	196913	0.12434608489275	0.0934182703495026	0.156844243407249	0.128346532583237
VCPKMT	79609	0.129513338208199	0.141429513692856	0.204401925206184	0.131982803344727
SOS2	6655	0.214846014976501	0.176077216863632	0.260417580604553	0.286158233880997
L2HGDH	79944	0.100810371339321	0.0731995180249214	0.150010079145432	0.0569345131516457
DMAC2L	27109	0.16870953142643	0.154954746365547	0.252016723155975	0.148023068904877
AL359397.2	NA	0.0046567190438509	0.0076737985946238	0.00476360879838467	0.012700978666544
CDKL1	8814	0.0030884244479239	0.0160096492618322	0.00547521281987429	0
MAP4K5	11183	0.243048757314682	0.262022525072098	0.332303583621979	0.358126521110535
ATL1	51062	0.0185458175837994	0.0360094346106052	0.020884282886982	0.0126056503504515
SAV1	60485	0.248294934630394	0.250032424926758	0.32078605890274	0.326150983572006
AL606834.1	NA	0.014389768242836	0.0122387558221817	0.0268880072981119	0.0149842007085681
NIN	51199	0.309861570596695	0.350751936435699	0.3541459441185	0.357377886772156
AL606834.2	NA	0.00657797465100884	0.00229552900418639	0.00700337626039982	0.0177437495440245
PYGL	5836	0.10020337998867	0.138907417654991	0.144990593194962	0.11457946151495
ABHD12B	145447	0.00268043694086373	0.00216705119237304	0.00494125764816999	0
TRIM9	114088	0.00427221832796931	0.00365732563659549	0.00375636434182525	0
TMX1	81542	0.504879415035248	0.519998788833618	0.683817923069	0.605826139450073
LINC00519	161342	0.00583728216588497	0.00688876397907734	0.00418883608654141	0.0144582102075219
LINC00640	NA	0.00181055127177387	0.00803583860397339	0.00682645849883556	0
FRMD6	122786	0.204902291297913	0.239754855632782	0.210293099284172	0.216103807091713
AL122125.1	NA	0.0164761282503605	0.0126862153410912	0.0181469805538654	0.00549800647422671
FRMD6-AS1	NA	0.00395960966125131	0.000507935183122754	0.00376126379705966	0
GNG2	54331	0.0923570096492767	0.201905474066734	0.051615983247757	0.184836596250534
RTRAF	51637	1.05026626586914	0.905868053436279	1.30731236934662	0.928414463996887
NID2	22795	0.105480708181858	0.171778276562691	0.0955215841531754	0.222342297434807
PTGDR	5729	0.00754024926573038	0.0222423747181892	0.00498389499261975	0.00919100269675255
PTGER2	5732	0.0247485749423504	0.0463453903794289	0.015461303293705	0
TXNDC16	57544	0.145863816142082	0.121357321739197	0.2229033857584	0.114925198256969
GPR137C	283554	0.0250064730644226	0.0140531100332737	0.0416497439146042	0.0417338311672211
ERO1A	30001	0.391460388898849	0.402075558900833	0.461807191371918	0.385004490613937
AL133453.1	NA	0.00713890604674816	0.00505560450255871	0.0122584784403443	0
PSMC6	5706	0.757645487785339	0.69515997171402	0.908258080482483	0.790458679199219
STYX	6815	0.241319641470909	0.276800602674484	0.307615280151367	0.290557831525803
GNPNAT1	64841	0.532579243183136	0.42814177274704	0.737212181091309	0.363566488027573
AL139317.3	NA	0.00378262670710683	0.00365555100142956	0.00818754639476538	0
AL139317.5	105370500	0.00181468506343663	0.00170857249759138	0.000965474231634289	0
FERMT2	10979	0.151988968253136	0.178781226277351	0.164164200425148	0.246759593486786
AL352979.4	NA	0.00517212878912687	0.00204698857851326	0.00484204618260264	0.0170560926198959
DDHD1	80821	0.149225398898125	0.16903954744339	0.156990259885788	0.196700766682625
AL365295.1	NA	0.0041217734105885	0.00438437238335609	0.00512941274791956	0.00679954001680017
BMP4	652	0.0522910952568054	0.052322018891573	0.0517744459211826	0.205548495054245
CDKN3	1033	0.225207805633545	0.166424706578255	0.366214960813522	0.225840747356415
CNIH1	10175	0.674934446811676	0.636521637439728	0.80092316865921	0.775545179843903
GMFB	2764	0.398016512393951	0.369364142417908	0.531763672828674	0.439432561397552
CGRRF1	10668	0.162446990609169	0.13862082362175	0.229168862104416	0.166921675205231
SAMD4A	23034	0.0730443149805069	0.0972376316785812	0.0620250515639782	0.143763571977615
GCH1	2643	0.188346281647682	0.188227087259293	0.238193705677986	0.13941453397274
WDHD1	11169	0.0874108746647835	0.0738398656249046	0.141849860548973	0.0367856360971928
SOCS4	122809	0.214261248707771	0.197714015841484	0.277198731899261	0.17204387485981
MAPK1IP1L	93487	0.754057049751282	0.717474341392517	0.919263422489166	0.824694693088531
LGALS3	3958	1.03632724285126	1.24832773208618	0.988601267337799	1.3697521686554
DLGAP5	9787	0.0857820957899094	0.103614836931229	0.142210349440575	0.123544208705425
FBXO34	55030	0.228231236338615	0.220570102334023	0.314897924661636	0.293142050504684
ATG14	22863	0.17131333053112	0.158004924654961	0.228104248642921	0.0924206301569939
KTN1-AS1	100129075	0.0174948591738939	0.0177054982632399	0.0281253159046173	0
KTN1	3895	0.912531673908234	0.876528739929199	1.05665004253387	0.907182514667511
AL163952.1	102723670	0.00134718290064484	0	0.00235852971673012	0
AL138995.1	NA	0.00111492071300745	0.00922542810440063	0.00177404226269573	0
PELI2	57161	0.0619898475706577	0.0512653850018978	0.0641417875885963	0.0668341740965843
AL355073.2	NA	0.000730812316760421	0.00116706010885537	0.00344405183568597	0
TMEM260	54916	0.18716935813427	0.165497943758965	0.277572959661484	0.16063991189003
EXOC5	10640	0.434141576290131	0.387343496084213	0.53896290063858	0.428094893693924
AP5M1	55745	0.253241360187531	0.234873741865158	0.332341998815536	0.278977870941162
NAA30	122830	0.291160345077515	0.246776327490807	0.38104322552681	0.20118747651577
AL049838.1	NA	0.00221848418004811	0.00601518200710416	0.00397865567356348	0.0291242655366659
ARMH4	145407	0.0225196946412325	0.0228067506104708	0.0179885998368263	0.0304176118224859
ACTR10	55860	0.562307357788086	0.524396538734436	0.755283772945404	0.56313282251358
PSMA3	5684	1.06684994697571	0.991866230964661	1.30718159675598	1.05071294307709
PSMA3-AS1	379025	0.425517380237579	0.40894627571106	0.525807559490204	0.500222325325012
ARID4A	5926	0.2130057066679	0.217752695083618	0.192226320505142	0.189133450388908
TOMM20L	387990	0.00445678224787116	0.00984559673815966	0.00518636126071215	0.00996252149343491
TIMM9	26520	0.41310852766037	0.372463941574097	0.558485805988312	0.496159553527832
KIAA0586	9786	0.0836836397647858	0.0952579006552696	0.130925491452217	0.127364933490753
DACT1	51339	0.0501678138971329	0.0736945420503616	0.0509890802204609	0.0963061153888702
DAAM1	23002	0.355784684419632	0.273810565471649	0.512983620166779	0.273582458496094
GPR135	64582	0.0155802108347416	0.00892529264092445	0.0167490858584642	0.00906959734857082
L3HYPDH	112849	0.0804344490170479	0.112095572054386	0.106185659766197	0.186272248625755
JKAMP	51528	0.463299691677094	0.407162427902222	0.632639110088348	0.501395761966705
RTN1	6252	0.0650764033198357	0.122593343257904	0.0497578494250774	0.11307455599308
PCNX4	64430	0.291451901197433	0.27956435084343	0.346222370862961	0.416547447443008
DHRS7	51635	0.826840400695801	0.755957245826721	0.994946122169495	0.747882127761841
AL157756.1	101927702	0.00953078735619783	0.00548999011516571	0.0148478792980313	0
PPM1A	5494	0.559654891490936	0.464237332344055	0.745081722736359	0.500419139862061
C14orf39	317761	0.0216459073126316	0.0118561303243041	0.0305704288184643	0.026103962212801
SIX1	6495	0.751431524753571	0.548473060131073	0.906887710094452	0.440138667821884
SIX4	51804	0.284825563430786	0.23592634499073	0.438215315341949	0.180959612131119
MNAT1	4331	0.329227328300476	0.226496443152428	0.438139915466309	0.223776444792747
TRMT5	57570	0.191887333989143	0.176062613725662	0.268280953168869	0.144454523921013
SLC38A6	145389	0.118435829877853	0.164800763130188	0.132762566208839	0.182198658585548
PRKCH	5583	0.181561797857285	0.317196190357208	0.192907333374023	0.421175926923752
TMEM30B	161291	0.356283754110336	0.280479550361633	0.537405908107758	0.287921786308289
AL359220.1	NA	0.00758856628090143	0.0125773148611188	0.00251696980558336	0.024573739618063
